"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-05-06","0.0","B,,S",,,"8.3","H,,S","15.3",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-05-07","17.0","B,,S",,,"11.9","H,,S","15.7",",,S","5.0",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-05-08","0.5","B,,S",,,"13.6","H,,S","20.6",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-05-09","0.0","B,,S",,,"14.2","H,,S","22.3",",,S","5.3",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-05-10","0.5","B,,S",,,"7.8","H,,S","12.9",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-05-11","80.0","B,,S",,,"6.6","H,,S","7.5",",,S","5.2",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-05-12","3.0","B,,S",,,"11.3","H,,S","19.0",",,S","5.5",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-05-13","0.0","B,,S",,,"15.4","H,,S","25.5",",,S","7.1",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-05-14","0.0","B,,S",,,"11.2","H,,S","17.7",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-05-15","0.0","B,,S",,,"8.4","H,,S","13.4",",,S","5.2",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-05-16","0.0","B,,S",,,"9.8","H,,S",,,"5.8",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-05-17","1.0","B,,S",,,"14.1","H,,S","20.5",",,S","9.9",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-05-18","0.0","B,,S",,,"12.8","H,,S","21.3",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-05-19","0.0","B,,S",,,"11.0","H,,S","14.9",",,S","7.2",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-05-20","0.0","B,,S",,,"14.1","H,,S","22.5",",,S","7.9",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-05-21","0.0","B,,S",,,"14.7","H,,S","21.7",",,S","8.4",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-05-22","0.0","B,,S",,,"15.8","H,,S","28.3",",,S","10.0",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-05-23","0.0","B,,S",,,"14.8","H,,S","19.5",",,S","11.1",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-05-24","0.0","B,,S",,,"10.6","H,,S","15.9",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-05-25","0.5","B,,S",,,"16.1","H,,S","21.5",",,S","8.4",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-05-26","0.0","B,,S",,,"18.0","H,,S","21.4",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-05-27","0.0","B,,S",,,"19.2","H,,S","24.5",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-05-28","0.0","B,,S",,,"17.4","H,,S","27.5",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-05-29","4.1","B,,S",,,"11.9","H,,S","22.5",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-05-30","0.0","B,,S",,,"8.6","H,,S","12.5",",,S","6.4",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-05-31","33.5","B,,S",,,"10.4","H,,S",,,"7.8",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-06-01","9.9","B,,S",,,"10.9","H,,S","14.9",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-06-02","1.0","B,,S",,,"10.3","H,,S","16.4",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-06-03","0.0","B,,S",,,"11.3","H,,S","16.8",",,S","4.5",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-06-04","8.9","B,,S",,,"7.2","H,,S",,,,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-06-05","1.0","B,,S",,,"8.6","H,,S","11.4",",,S","5.9",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-06-06","0.0","B,,S",,,"12.5","H,,S","17.6",",,S","6.0",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-06-07","0.0","B,,S",,,"13.0","H,,S","18.1",",,S","8.7",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-06-08","2.0","B,,S",,,"15.4","H,,S","24.4",",,S","9.9",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-06-09","14.5","B,,S",,,"14.6","H,,S",,,,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-06-10","3.0","B,,S",,,"15.8","H,,S","23.4",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-06-11","0.0","B,,S",,,"13.4","H,,S","18.6",",,S","10.6",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-06-12","0.0","B,,S",,,"9.4","H,,S","11.8",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-06-13","3.0","B,,S",,,"10.9","H,,S","11.5",",,S","8.6",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-06-14","9.9","B,,S",,,"10.5","H,,S","12.3",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-06-15","3.0","B,,S",,,"9.9","H,,S","10.8",",,S","9.2",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-06-16","50.5","B,,S",,,"11.8","H,,S",,,"9.4",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-06-17","71.9","B,,S",,,"12.4","H,,S","14.6",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-06-18","4.1","B,,S",,,"11.3","H,,S","14.2",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-06-19","0.5","B,,S",,,"11.9","H,,S","13.5",",,S","9.9",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-06-20","67.1","B,,S",,,"13.7","H,,S",,,"11.0",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-06-21","56.9","B,,S",,,"14.1","H,,S",,,"12.7",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-06-22","14.0","B,,S",,,"12.5","H,,S","17.5",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-06-23","46.0","B,,S",,,"10.3","H,,S","12.4",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-06-24","2.0","B,,S",,,"10.2","H,,S","12.6",",,S","8.4",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-06-25","24.9","B,,S",,,"10.8","H,,S","11.6",",,S","9.3",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-06-26","4.6","B,,S",,,"12.2","H,,S","14.3",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-06-27","0.0","B,,S",,,"13.7","H,,S","16.8",",,S","9.6",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-06-28","0.0","B,,S",,,"14.9","H,,S","18.4",",,S","11.4",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-06-29","0.0","B,,S",,,"14.9","H,,S","19.5",",,S","12.3",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-06-30","0.0","B,,S",,,"18.2","H,,S","28.2",",,S","12.4",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-07-01","0.0","B,,S",,,"16.3","H,,S","19.5",",,S","14.5",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-07-02","27.9","B,,S",,,"17.7","H,,S",,,,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-07-03","8.9","B,,S",,,"21.7","H,,S","27.6",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-07-04","0.0","B,,S",,,"15.0","H,,S","19.0",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-07-05","0.0","B,,S",,,"11.8","H,,S","15.2",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-07-06","2.0","B,,S",,,"13.3","H,,S",,,"9.9",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-07-07","0.0","B,,S",,,"13.4","H,,S","17.5",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-07-08","0.0","B,,S",,,"14.2","H,,S","17.8",",,S","9.7",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-07-09","0.0","B,,S",,,"15.3","H,,S","20.6",",,S","12.5",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-07-10","3.0","B,,S",,,"17.4","H,,S","20.0",",,S","14.0",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-07-11","3.0","B,,S",,,"18.3","H,,S","22.5",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-07-12","0.0","B,,S",,,"18.3","H,,S","22.4",",,S","15.3",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-07-13","0.0","B,,S",,,"15.9","H,,S","19.1",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-07-14","11.9","B,,S",,,"15.1","H,,S",,,,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-07-15","0.0","B,,S",,,"17.5","H,,S","21.7",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-07-16","0.0","B,,S",,,"16.1","H,,S","17.7",",,S","13.9",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-07-17","2.0","B,,S",,,"16.4","H,,S","17.7",",,S","15.6",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-07-18","4.1","B,,S",,,"16.6","H,,S","18.5",",,S","15.9",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-07-19","7.9","B,,S",,,"15.6","H,,S","17.7",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-07-20","0.0","B,,S",,,"17.1","H,,S","19.9",",,S","14.8",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-07-21","0.0","B,,S",,,"16.4","H,,S","19.6",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-07-22","0.0","B,,S",,,"15.1","H,,S","16.7",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-07-23","0.0","B,,S",,,"15.8","H,,S","18.2",",,S","14.1",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-07-24","0.0","B,,S",,,"15.9","H,,S","18.5",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-07-25","0.5","B,,S",,,"16.6","H,,S","18.9",",,S","14.5",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-07-26","0.5","B,,S",,,"16.9","H,,S","18.1",",,S","15.7",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-07-27","35.6","B,,S",,,"18.2","H,,S",,,"16.3",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-07-28","45.0","B,,S",,,"18.8","H,,S","23.1",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-07-29","1.0","B,,S",,,"19.6","H,,S","25.8",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-07-30","0.0","B,,S",,,"20.4","H,,S","25.2",",,S","15.9",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-07-31","14.0","B,,S",,,"20.4","H,,S","26.2",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-08-01","10.9","B,,S",,,"20.7","H,,S",,,"17.0",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-08-02","5.1","B,,S",,,"21.2","H,,S","26.6",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-08-03","0.0","B,,S",,,"19.8","H,,S","23.8",",,S","18.2",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-08-04","0.0","B,,S",,,"25.4","H,,S","30.8",",,S","18.1",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-08-05","0.0","B,,S",,,"23.7","H,,S","29.7",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-08-06","0.0","B,,S",,,"20.3","H,,S","23.6",",,S","16.9",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-08-07","0.0","B,,S",,,"20.3","H,,S","22.4",",,S","17.3",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-08-08","0.0","B,,S",,,"22.2","H,,S","24.8",",,S","18.0",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-08-09","55.9","B,,S",,,"20.8","H,,S","23.2",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-08-10","0.0","B,,S",,,"19.6","H,,S","23.6",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-08-11","0.0","B,,S",,,"19.7","H,,S","22.9",",,S","16.0",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-08-12","0.0","B,,S",,,"20.6","H,,S","23.6",",,S","16.0",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-08-13","0.0","B,,S",,,"19.5","H,,S","22.6",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-08-14","0.0","B,,S",,,"21.6","H,,S",,,"17.3",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-08-15","3.0","B,,S",,,"23.3","H,,S","28.1",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-08-16","51.1","B,,S",,,"21.5","H,,S","23.4",",,S","20.3",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-08-17","88.9","B,,S",,,"21.8","H,,S",,,,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-08-18","3.0","B,,S",,,"20.4","H,,S","24.3",",,S","18.6",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-08-19","6.1","B,,S",,,"19.9","H,,S","22.4",",,S","18.5",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-08-20","2.0","B,,S",,,"21.1","H,,S","23.5",",,S","18.9",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-08-21","98.0","B,,S",,,"21.1","H,,S","23.7",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-08-22","19.1","B,,S",,,"21.9","H,,S","25.5",",,S","18.3",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-08-23","8.9","B,,S",,,"22.8","H,,S","29.0",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-08-24","0.0","B,,S",,,"20.7","H,,S","24.4",",,S","17.5",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-08-25","0.0","B,,S",,,"23.1","H,,S",,,"18.6",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-08-26","41.9","B,,S",,,"20.3","H,,S","26.5",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-08-27","13.0","B,,S",,,"18.7","H,,S","23.4",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-08-28","4.1","B,,S",,,"18.6","H,,S","20.2",",,S","15.6",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-08-29","40.9","B,,S",,,"19.9","H,,S","20.6",",,S","18.0",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-08-30","22.1","B,,S",,,"20.4","H,,S",,,"19.9",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-08-31","40.9","B,,S",,,"21.3","H,,S","23.9",",,S","19.7",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-09-01","0.0","B,,S",,,"20.4","H,,S","23.1",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-09-02","1.5","B,,S",,,"18.7","H,,S","20.3",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-09-03","2.0","B,,S",,,"18.9","H,,S","20.2",",,S","17.8",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-09-04","2.5","B,,S",,,"18.8","H,,S","19.5",",,S","18.3",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-09-05","9.9","B,,S",,,"19.7","H,,S",,,"18.5",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-09-06","7.1","B,,S",,,"21.4","H,,S",,,,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-09-07","0.0","B,,S",,,"20.3","H,,S","26.6",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-09-08","11.9","B,,S",,,"14.9","H,,S","17.4",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-09-09","147.1","B,,S",,,"18.5","H,,S",,,"13.4",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-09-10","0.0","B,,S",,,"19.5","H,,S","26.3",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-09-11","0.0","B,,S",,,"16.6","H,,S","20.4",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-09-12","0.5","B,,S",,,"15.9","H,,S","18.6",",,S","13.3",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-09-13","0.0","B,,S",,,"16.4","H,,S","19.6",",,S","14.4",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-09-14","0.0","B,,S",,,"16.9","H,,S","19.2",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-09-15","0.0","B,,S",,,"19.1","H,,S","22.2",",,S","13.9",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-09-16","0.0","B,,S",,,"19.3","H,,S","22.5",",,S","17.4",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-09-17","5.1","B,,S",,,"14.9","H,,S","22.6",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-09-18","13.0","B,,S",,,"12.9","H,,S",,,"10.9",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-09-19","0.0","B,,S",,,"14.3","H,,S","18.6",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-09-20","0.0","B,,S",,,"14.7","H,,S","19.5",",,S","10.5",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-09-21","0.0","B,,S",,,"15.5","H,,S","20.1",",,S","10.6",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-09-22","0.0","B,,S",,,"15.9","H,,S","19.0",",,S","11.1",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-09-23","23.1","B,,S",,,"15.8","H,,S",,,"13.9",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-09-24","0.0","B,,S",,,"16.8","H,,S","20.6",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-09-25","0.0","B,,S",,,"19.2","H,,S","22.6",",,S","13.4",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-09-26","0.0","B,,S",,,"18.9","H,,S","26.2",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-09-27","0.0","B,,S",,,"17.6","H,,S",,,"12.6",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-09-28","0.0","B,,S",,,"18.9","H,,S","27.0",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-09-29","29.0","B,,S",,,"12.7","H,,S","15.8",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-09-30","0.0","B,,S",,,"16.6","H,,S","21.2",",,S","10.0",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-10-01","0.0","B,,S",,,"15.8","H,,S","21.6",",,S","11.1",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-10-02","0.0","B,,S",,,"19.1","H,,S","23.6",",,S","11.2",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-10-03","15.0","B,,S",,,"19.4","H,,S",,,"14.2",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-10-04","7.9","B,,S",,,"12.8","H,,S","21.1",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-10-05","1.0","B,,S",,,"12.6","H,,S","15.8",",,S","5.9",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-10-06","20.1","B,,S",,,"12.8","H,,S","19.5",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-10-07","0.0","B,,S",,,"11.7","H,,S","15.2",",,S","5.5",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-10-08","8.1","B,,S",,,"12.9","H,,S",,,"8.0",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-10-09","5.1","B,,S",,,"11.9","H,,S","18.9",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-10-10","0.0","B,,S",,,"8.9","H,,S","15.2",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-10-11","5.1","B,,S",,,"12.1","H,,S","16.4",",,S","2.9",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-10-12","4.1","B,,S",,,"9.2","H,,S","15.0",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-10-13","0.0","B,,S",,,"9.7","H,,S","15.5",",,S","3.0",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-10-14","0.0","B,,S",,,"8.6","H,,S","14.5",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-10-15","0.0","B,,S",,,"12.2","H,,S",,,"2.7",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-10-16","0.0","B,,S",,,"15.5","H,,S","21.9",",,S","7.7",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-10-17","0.0","B,,S",,,"17.1","H,,S","22.1",",,S","11.1",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-10-18","0.0","B,,S",,,"12.2","H,,S","21.3",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-10-19","0.0","B,,S",,,"11.1","H,,S",,,"5.0",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-10-20","7.1","B,,S",,,"7.2","H,,S","17.2",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-10-21","0.0","B,,S",,,"5.0","H,,S","10.3",",,S","0.2",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-10-22","0.5","B,,S",,,"6.3","H,,S","9.2",",,S","1.6",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-10-23","0.0","B,,S",,,"6.8","H,,S","11.8",",,S","2.6",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-10-24","0.0","B,,S",,,"5.6","H,,S","8.9",",,S","1.7",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-10-25","0.0","B,,S",,,"9.3","H,,S","13.0",",,S","1.4",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-10-26","2.0","B,,S",,,"11.3","H,,S","17.1",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-10-27","0.0","B,,S",,,"7.2","H,,S","10.1",",,S","2.2",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-10-28","0.0","B,,S",,,"7.7","H,,S","11.9",",,S","2.5",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-10-29","0.0","B,,S",,,"4.1","H,,S","8.7",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-10-30","0.0","B,,S",,,"5.1","H,,S",,,"0.2",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-10-31","16.0","B,,S",,,"6.3","H,,S","13.1",",,S","0.4",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-11-01","0.0","B,,S",,,"1.4","H,,S","4.7",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-11-02","0.0","B,,S",,,"3.0","H,,S","6.5",",,S","-3.3",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-11-03","20.1","B,,S",,,"1.7","H,,S",,,,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-11-04","0.0","B,,S",,,"2.8","H,,S","5.3",",,S","-0.7",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-11-05","14.0","B,,S",,,"3.2","H,,S",,,"-0.9",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-11-06","8.1","B,,S",,,"1.0","H,,S","7.0",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-11-07","0.0","B,,S",,,"1.1","H,,S","4.6",",,S","-3.6",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-11-08","27.9","B,,S",,,"5.6","H,,S","11.7",",,S","-2.0",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-11-09","0.0","B,,S",,,"1.1","H,,S","4.5",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-11-10","0.0","B,,S",,,"0.5","H,,S","5.4",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-11-12","13.0","B,,S",,,"2.8","H,,S","6.0",",,S","0.1",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-11-13","3.0","B,,S",,,"5.2","H,,S","12.6",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-11-14","0.0","B,,S",,,"5.9","H,,S",,,"-0.6",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-11-15","11.9","B,,S",,,"7.3","H,,S","15.6",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-11-16","0.0","B,,S",,,"1.1","H,,S","5.0",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-11-17","0.0","B,,S",,,"0.6","H,,S","4.9",",,S","-4.2",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-11-18","0.0","B,,S",,,"9.4","H,,S",,,"-3.4",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-11-19","0.0","B,,S",,,"8.9","H,,S","13.8",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-11-20","0.0","B,,S",,,"7.3","H,,S","16.9",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-11-21","0.5","B,,S",,,"2.3","H,,S","5.3",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-11-22","0.0","B,,S",,,"0.8","H,,S","4.4",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-11-23",,,,,"-5.2","H,,S","-0.2",",,S",,
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-11-24","0.0","B,,S",,,"-3.6","H,,S","0.3",",,S","-9.5",",,S"
"JA000047440","HIROO, JA","42.3","143.317","33.0","2016-11-25","0.0","B,,S",,,"-1.7","H,,S","2.7",",,S","-6.7",",,S"
